File,Label,Duration,Max Amplitude,Sample Rate,ZCR,MFCC,Chroma,Mel Spectrogram,Spectral Centroid,Spectral Bandwidth,Spectral Rolloff,Spectral Flux,Spectral Contrast,Spectral Flatness,RMS,Energy
0b24w9l0flA_out.wav,1,10.0,0.49647522,44100,0.058509348716647334,"[-252.45473     171.22194     -82.07881       5.9623365     1.0897174
   -8.6320305    -0.84090215  -14.6352415    -6.465944     -4.7220697
   -5.971198     -0.9021594    -0.70176625]","[0.29682642 0.27984586 0.27331805 0.26214746 0.32812756 0.37923396
 0.30735305 0.21487872 0.25954628 0.26618415 0.25772765 0.29154146]","[5.7320362e-01 2.7393064e+00 7.9891005e+00 7.8713970e+00 7.4894180e+00
 4.7740402e+00 4.3703771e+00 2.7565737e+00 2.1214418e+00 2.4863751e+00
 1.5356091e+00 1.1115870e+00 7.0949378e+00 1.6527412e+01 4.0253148e+00
 1.6829954e+00 2.2493675e+00 2.8672407e+00 8.7874597e-01 3.3901167e-01
 2.8181151e-01 1.7878588e-01 1.6938293e-01 6.5612033e-02 5.8980539e-02
 3.3024915e-02 1.9052651e-02 8.5221967e-03 4.5103650e-03 5.2070799e-03
 1.0312392e-03 7.9335598e-04 5.7478627e-04 1.6255131e-04 5.9054957e-05
 7.8933135e-06 4.4487356e-06 1.0235021e-06 2.2357057e-07 1.6139933e-07]",1973.2681517361436,1749.152501369789,3391.1547455046402,1.2408767,20.541575870997814,6.8306756e-05,0.10282979,5909.4736
0rZzd93pUHs_out.wav,1,10.0,1.0,44100,0.03469515842517401,"[-343.36917    167.86522    -32.315414   -45.994137    21.502668
    4.1913934  -33.750847    -9.551762     8.583956   -13.267067
  -16.204453     2.2567265   -2.2051656]","[0.18744628 0.19224976 0.3185717  0.4986778  0.36191523 0.24925888
 0.25320834 0.34093726 0.2965418  0.23180775 0.22770867 0.19378957]","[3.0654204e-01 1.2083325e+01 2.6152538e+01 1.7697767e+01 8.3696680e+00
 1.8898628e+01 1.9076283e+01 1.7979361e+01 7.1931276e+00 5.1528692e+00
 3.3598859e+00 3.8098252e+00 8.7119179e+00 7.1373434e+00 6.3626037e+00
 2.4031901e+00 3.5990415e+00 3.7106028e+00 4.1869812e+00 2.9778705e+00
 1.1534890e+00 4.8204157e-01 1.5800785e-01 1.4188647e-02 4.0688057e-05
 2.5823781e-05 3.0201776e-05 3.5403609e-05 3.8630464e-05 3.4331209e-05
 3.3653392e-05 1.7522525e-05 1.2171431e-05 8.6087375e-06 1.0699855e-05
 1.1563248e-05 5.9718645e-06 2.9698149e-06 2.1780916e-06 2.0522830e-06]",925.6047204077655,742.123245236556,1602.8996655669953,0.51891816,16.53680331842461,0.30815697,0.13008282,12004.476
0hC044mDsWA_out.wav,1,10.0,0.9999695,44100,0.07642224659222738,"[-9.4746895e+01  1.7564458e+02 -9.7182404e+01  1.1733306e+01
 -3.2733040e+01  7.6338995e-01 -1.1517699e+01 -1.2148475e+01
 -1.0006261e+00 -8.3027925e+00  2.1116041e-02 -5.7112513e+00
 -1.6007128e+00]","[0.50388765 0.37481216 0.2826041  0.28076375 0.30445096 0.3996771
 0.4861283  0.3985539  0.32607752 0.28547254 0.37454337 0.49915537]","[9.7440302e-01 7.2778382e+00 1.0809753e+01 5.2448831e+00 2.9557482e+01
 2.4761253e+01 3.3605465e+01 4.8200695e+01 2.3452295e+01 2.9841425e+01
 2.1828012e+01 2.4297091e+01 2.1466660e+01 2.6185419e+01 1.6646902e+01
 9.9925909e+00 1.5731831e+01 9.2270317e+00 3.9833961e+00 3.3430943e+00
 2.3262999e+00 1.1011444e+00 1.0239941e+00 5.8816326e-01 4.2684722e-01
 4.2868248e-01 4.8105410e-01 5.4609179e-01 2.6314151e-01 2.0128639e-01
 2.2464092e-01 1.2241824e-01 5.7183746e-02 2.2312598e-02 5.9755375e-03
 1.1805290e-03 3.7071656e-04 7.6417346e-05 1.0057505e-06 7.2187737e-07]",2395.7119872146886,2061.3257108230528,4230.05036887326,1.1305175,19.593581291733265,0.00019795938,0.23815387,26824.246
0qC99Z0YeMY_out.wav,1,10.0,0.5414734,44100,0.06604711970707657,"[-3.4571118e+02  1.4777475e+02 -7.3503754e+01 -2.9625540e+01
 -1.5985192e+00 -1.7370590e+01  1.0589306e+01  4.3251219e+00
 -8.1052027e+00 -2.1633327e+00 -7.3161197e+00  2.2801121e-01
  5.5533667e+00]","[0.3209385  0.3715319  0.40161094 0.47678825 0.55479544 0.43860805
 0.36611718 0.3110748  0.3571224  0.38895443 0.38359427 0.362815  ]","[3.4551675e+00 3.8948071e+00 5.3534398e+00 1.4277304e+00 1.2987640e+00
 1.6178062e+00 8.4217906e-01 3.9395475e-01 2.2766726e-01 4.4133970e-01
 7.9853982e-01 1.6319046e+00 9.4259846e-01 8.2526761e-01 2.2579730e-01
 1.5120129e-01 1.0324335e-01 5.7855293e-02 4.1713413e-02 3.1468980e-02
 2.6385153e-02 2.0395231e-02 1.6147139e-02 8.7239137e-03 3.3221291e-03
 2.3160861e-03 1.8901966e-03 6.9246790e-04 3.7113996e-04 1.2542264e-04
 4.8012976e-06 3.8818737e-07 2.1052301e-07 1.8241893e-07 1.5782368e-07
 1.3956085e-07 1.5607488e-07 1.0178911e-07 8.9428404e-08 8.1483499e-08]",1878.9626008932428,1394.4679037249632,3143.3480459686775,1.0587375,19.492605712850256,4.162208e-05,0.038511258,1451.1129
0_gyUQkLCY8_out.wav,1,10.0,0.8943176,44100,0.04016254894141531,"[-187.12271    181.6684     -22.124062    27.182331   -18.259167
   13.610114     5.2184725   -7.5761685   -3.1783478   -8.946746
    4.881743    -2.2392564    1.3486706]","[0.47619125 0.5206377  0.5139642  0.5229115  0.53229976 0.52313954
 0.51127225 0.55192995 0.56898606 0.54573256 0.47386426 0.4579353 ]","[2.1933580e+01 2.4351463e+01 1.3386585e+01 1.6440096e+01 2.0637560e+01
 2.5633369e+01 1.8859573e+01 2.2110817e+01 1.4976279e+01 5.7767949e+00
 4.0558443e+00 3.1811223e+00 1.9477067e+00 1.2447058e+00 1.3854564e+00
 9.3939525e-01 5.1444042e-01 6.1363965e-01 3.7107033e-01 1.2069908e-01
 7.4876525e-02 1.0979763e-01 9.9259354e-02 5.2598614e-02 3.8549777e-02
 5.9894543e-02 5.0142728e-02 2.2756442e-02 2.4529006e-02 1.6722512e-02
 9.9159535e-03 7.4050101e-03 4.5792949e-03 1.4666438e-03 3.3194685e-04
 6.3801970e-05 5.6272779e-06 3.1127962e-07 4.3080899e-08 4.0742336e-08]",1681.4538162025701,2190.1937491744407,3239.2482394685326,1.0406613,18.03776963282404,9.2824856e-05,0.13459484,11533.722
0Nw1OyTsaAo_out.wav,1,10.0,0.77648926,44100,0.056553957910382834,"[-92.069786  157.18063   -23.71593    39.020744  -13.36135    15.419463
 -23.050966   14.71696   -11.486502   13.285752   -8.144181    3.779518
   7.4685698]","[0.28490666 0.31337404 0.31697565 0.41001254 0.6382823  0.6559009
 0.6217184  0.4636032  0.2899983  0.20547068 0.19654585 0.2598143 ]","[8.39528885e+01 3.50652039e+02 1.15312462e+02 3.47766380e+01
 2.65785084e+01 2.60233574e+01 5.67958183e+01 5.70092010e+01
 1.53820467e+01 8.93078709e+00 8.01987839e+00 5.22103214e+00
 4.18562317e+00 4.76062250e+00 2.74872351e+00 1.38261485e+00
 1.96385729e+00 1.03158617e+01 6.23458004e+00 3.17228870e+01
 1.72508087e+01 5.23459864e+00 4.17243332e-01 2.42829904e-01
 2.82992125e-01 5.74917972e-01 1.98447192e+00 3.15812528e-01
 1.73127860e-01 7.74267539e-02 1.13202974e-01 1.25912204e-01
 1.47325680e-01 9.96039584e-02 1.16262399e-01 1.29281893e-01
 5.45492768e-02 3.08439787e-03 5.15917372e-06 5.08054518e-06]",2467.097468567786,3026.5285070627883,5138.391821345707,1.0846896,19.7733004032983,0.0001430865,0.35313356,57418.055
0_hnDV2SHBI_out.wav,1,9.323650793650794,1.0,44100,0.053638667016480096,"[-12.075504   132.7068     -34.962013    51.057327    -5.4771543
  28.806337   -11.9385      22.612349    -6.1173058   16.207865
   0.61073035  13.034687     5.8824396 ]","[0.54569536 0.4839312  0.5687574  0.61479545 0.55993825 0.5905244
 0.470271   0.44897825 0.5072546  0.5636227  0.53578883 0.5104419 ]","[6.8009888e+02 2.0263565e+02 6.1626614e+01 2.2137396e+01 2.5631817e+01
 7.6878189e+01 5.8721256e+01 2.5712626e+01 4.0365845e+01 1.6468922e+01
 1.4291824e+01 1.2292449e+01 1.2632783e+01 1.0355108e+01 8.8189049e+00
 6.7435880e+00 4.8233795e+00 4.5804868e+00 4.6167622e+00 4.4467492e+00
 3.4934971e+00 2.9784312e+00 2.5105178e+00 2.1766350e+00 1.6084256e+00
 1.1334335e+00 8.9482915e-01 6.6683680e-01 5.4956502e-01 4.9804932e-01
 3.1765333e-01 2.7059835e-01 2.2428833e-01 1.9001922e-01 1.2966259e-01
 9.7027622e-02 6.5434568e-02 1.4179543e-02 1.5354180e-03 6.3708093e-04]",3084.3493676265953,3668.017392611977,6741.312055445429,1.1845875,16.655918169640547,0.0044478755,0.44480684,83726.33
0o1aGQAWcQE_out.wav,1,10.0,0.99276733,44100,0.0780400322650812,"[-175.35445     151.86398     -26.910093     31.479734    -29.81564
    0.37013957  -13.50401      -0.27116883    9.5930395     0.97970873
    8.513414     -3.971698      2.8118927 ]","[0.46680185 0.3314254  0.30006203 0.34994605 0.35569978 0.40020043
 0.43257788 0.43590033 0.43429336 0.42430058 0.46101844 0.51311517]","[2.03024530e+00 6.40573835e+00 5.14086103e+00 7.20392275e+00
 5.40399647e+00 1.19996214e+01 3.61785812e+01 4.03782501e+01
 3.19460754e+01 1.65807819e+01 1.02752142e+01 2.23212528e+00
 6.50080800e-01 5.37591398e-01 2.78598011e-01 1.55696854e-01
 1.52956054e-01 1.54639944e-01 2.50105470e-01 2.34702513e-01
 1.23393215e-01 1.17570952e-01 5.96622005e-02 3.00570559e-02
 2.06079576e-02 7.26224482e-02 3.43353041e-02 1.64030287e-02
 1.38103571e-02 9.33415294e-02 8.53485018e-02 1.50808226e-02
 1.01448614e-02 2.59767240e-03 1.09217432e-03 1.98928552e-04
 2.24755627e-06 3.13985197e-07 2.22652730e-07 1.83595219e-07]",2544.9604819593346,2800.032761654402,5390.719993927639,1.1053687,18.604694140922618,0.00017666302,0.11467803,10199.327
0l1acpkziXE_out.wav,1,10.0,0.7159729,44100,0.06062108015516241,"[-368.71283    123.708725   -42.75095     10.711854    -6.9915967
  -18.216776   -25.570625   -20.745451   -11.911785   -16.188597
    3.9978127   -7.1320553  -13.682824 ]","[0.27886146 0.24379992 0.246263   0.24357624 0.22166047 0.24537769
 0.3176094  0.40446    0.3787426  0.33278492 0.3375207  0.32440117]","[3.0806989e-03 2.8126985e-02 3.6651009e-01 2.4519479e+00 3.6656842e+00
 2.1078336e+00 2.3043463e+00 3.8631849e+00 1.9432918e+00 1.0796223e+00
 1.0809090e+00 2.9973750e+00 1.1189433e+00 1.9232847e-01 3.6359635e-01
 1.1760746e+00 6.5632021e-01 4.9459746e-01 7.1803719e-01 2.0082809e-01
 1.2326568e+00 7.7473342e-01 3.2132241e-01 1.0676811e-01 2.6133774e-02
 1.0827599e-02 4.5425780e-03 2.6239022e-03 1.6746410e-03 9.5139048e-04
 6.8110385e-04 5.2333425e-04 3.8256255e-04 1.0227809e-04 6.4685146e-06
 1.7889226e-07 1.7098202e-07 5.3460418e-08 1.6342824e-08 1.5575552e-08]",2258.726631066933,2243.3060664680665,4296.973166056409,1.3388151,20.38776576318394,0.00049746205,0.046615396,2209.9329
0kQANiakiH0_out.wav,1,10.0,0.7029724,44100,0.06235272259280743,"[-2.6355838e+02  2.3922282e+02 -1.2155680e+02 -1.1618255e+02
  8.5090694e+00 -2.1210747e+01 -4.2248741e+01  1.9006199e+01
  1.9187519e+01 -1.7044083e+01  2.5020051e-01  5.9754944e+00
 -1.9989101e+01]","[0.6719233  0.56924635 0.5302225  0.3582795  0.20081198 0.14212602
 0.13831688 0.13708653 0.15342432 0.21325177 0.44026187 0.77502555]","[6.3351882e-03 5.1054601e-03 2.0207971e-02 6.0025778e-02 1.9078206e-01
 4.7466546e-01 1.2956877e+00 3.2657304e+00 8.6344681e+00 3.3080963e+01
 3.9312000e+01 2.6835611e+01 1.2106500e+01 4.9302120e+00 3.2762148e+00
 2.6922050e+00 5.2033424e+00 3.5019877e+00 1.6672012e+00 7.1451020e-01
 3.9605239e-01 2.7853844e-01 1.9245818e-01 4.9575426e-02 2.5444617e-03
 4.6451028e-06 1.3930310e-06 9.7177599e-07 7.3507846e-07 5.7096690e-07
 4.5556931e-07 3.6726789e-07 3.0296380e-07 2.5164681e-07 2.1183301e-07
 1.8101414e-07 1.5699180e-07 1.3312692e-07 1.1949190e-07 1.1243379e-07]",1638.6290751654874,816.508282278538,2466.7758030017403,0.78278834,19.4914593394181,1.9801387e-06,0.15176648,10224.929
0YnOMAls83g_out.wav,1,10.0,0.9695282,44100,0.051918684744779585,"[-244.68953    194.2799     -78.10435    -10.483271   -31.698343
   -9.869488   -16.700094   -26.836708    -2.1273394  -12.024177
   -8.969952    -2.0170949    1.1032577]","[0.26867074 0.29663613 0.32857224 0.3430646  0.3504713  0.37830022
 0.41732186 0.43116724 0.4512082  0.43129122 0.3821176  0.32596388]","[6.2937036e-02 4.6395835e-01 1.0534678e+00 1.3212512e+00 2.0860143e+00
 3.7439456e+00 4.8500409e+00 6.1981959e+00 6.0133700e+00 3.4634526e+00
 1.5541865e+00 1.7251661e+00 1.8636758e+00 1.6049652e+00 2.0073497e+00
 1.0555592e+00 4.0825388e-01 2.7048534e-01 2.9616481e-01 2.7424026e-01
 1.4737575e-01 6.9968626e-02 2.2174997e-02 7.0080957e-03 7.6496550e-03
 8.8946335e-03 7.8910124e-03 5.8055893e-03 2.6518574e-03 1.3537332e-03
 8.5078384e-04 4.1112199e-04 1.5834490e-04 4.2658419e-05 1.9798721e-05
 8.7744111e-06 3.6575584e-06 9.5754251e-07 6.3734768e-07 2.8613459e-07]",1756.2975983825318,1727.8358401886737,2835.6880347302786,1.138797,18.038687073216256,9.11769e-05,0.06995568,2594.4458
